mem_no,session_id,log_dt,log_stamp,referrer
20,8,2023-08-01,2023-08-01 19:38:10,null
20,8,2023-08-01,2023-08-01 19:38:12,null
20,8,2023-08-01,2023-08-01 19:38:13,null
20,8,2023-08-01,2023-08-01 19:38:47,null
20,8,2023-08-01,2023-08-01 19:38:48,null
20,8,2023-08-01,2023-08-01 19:38:50,null
20,8,2023-08-01,2023-08-01 19:38:51,null
20,8,2023-08-01,2023-08-01 19:39:00,null
20,8,2023-08-01,2023-08-01 19:39:01,null
20,8,2023-08-01,2023-08-01 19:39:03,null
20,8,2023-08-01,2023-08-01 19:39:04,null
20,8,2023-08-01,2023-08-01 19:39:06,null
20,8,2023-08-01,2023-08-01 19:39:12,null
20,8,2023-08-01,2023-08-01 19:39:14,null
20,8,2023-08-01,2023-08-01 19:39:17,null
20,8,2023-08-01,2023-08-01 19:39:18,null
20,8,2023-08-01,2023-08-01 19:39:24,null
20,8,2023-08-01,2023-08-01 19:41:39,null
20,8,2023-08-01,2023-08-01 19:41:58,null
20,8,2023-08-01,2023-08-01 19:42:03,null
20,8,2023-08-01,2023-08-01 19:42:06,null
20,8,2023-08-01,2023-08-01 19:42:20,null
20,8,2023-08-01,2023-08-01 19:42:26,null
20,8,2023-08-01,2023-08-01 19:42:27,null
20,8,2023-08-01,2023-08-01 19:42:29,null
20,8,2023-08-01,2023-08-01 19:42:39,null
20,8,2023-08-01,2023-08-01 19:44:05,null
20,8,2023-08-01,2023-08-01 19:44:10,null
20,8,2023-08-01,2023-08-01 19:44:24,null
20,8,2023-08-01,2023-08-01 19:44:25,null
20,8,2023-08-01,2023-08-01 19:44:26,null
20,8,2023-08-01,2023-08-01 19:44:28,null
20,8,2023-08-01,2023-08-01 19:44:29,null
20,8,2023-08-01,2023-08-01 19:44:30,null
20,8,2023-08-01,2023-08-01 19:44:31,null
20,8,2023-08-01,2023-08-01 19:44:34,null
20,8,2023-08-01,2023-08-01 19:44:36,null
20,8,2023-08-01,2023-08-01 19:44:39,null
20,8,2023-08-01,2023-08-01 19:44:40,null
20,8,2023-08-01,2023-08-01 19:44:41,null
20,8,2023-08-01,2023-08-01 19:44:45,null
20,8,2023-08-01,2023-08-01 19:44:46,null
20,8,2023-08-01,2023-08-01 19:44:49,null
20,8,2023-08-01,2023-08-01 19:44:51,null
20,8,2023-08-01,2023-08-01 19:44:53,null
20,8,2023-08-01,2023-08-01 19:45:02,null
20,8,2023-08-01,2023-08-01 19:45:03,null
20,8,2023-08-01,2023-08-01 19:45:05,null
20,8,2023-08-01,2023-08-01 19:45:06,null
20,8,2023-08-01,2023-08-01 19:45:08,null
20,8,2023-08-01,2023-08-01 19:45:09,null
20,8,2023-08-01,2023-08-01 19:45:12,null
20,8,2023-08-01,2023-08-01 19:45:13,null
20,8,2023-08-01,2023-08-01 19:45:14,null
20,8,2023-08-01,2023-08-01 19:45:15,null
20,8,2023-08-01,2023-08-01 19:45:16,null
20,8,2023-08-01,2023-08-01 19:45:17,null
20,8,2023-08-01,2023-08-01 19:45:18,null
20,8,2023-08-01,2023-08-01 19:45:19,null
20,8,2023-08-01,2023-08-01 19:45:24,null
20,8,2023-08-01,2023-08-01 19:45:26,null
20,8,2023-08-01,2023-08-01 19:45:28,null
20,8,2023-08-01,2023-08-01 19:45:30,null
20,8,2023-08-01,2023-08-01 19:45:31,null
20,8,2023-08-01,2023-08-01 19:45:32,null
20,8,2023-08-01,2023-08-01 19:45:34,null
20,8,2023-08-01,2023-08-01 19:45:35,null
20,8,2023-08-01,2023-08-01 19:45:36,null
20,8,2023-08-01,2023-08-01 19:45:37,null
20,8,2023-08-01,2023-08-01 19:45:38,null
20,8,2023-08-01,2023-08-01 19:45:40,null
20,8,2023-08-01,2023-08-01 19:45:42,null
20,8,2023-08-01,2023-08-01 19:45:44,null
20,8,2023-08-01,2023-08-01 19:45:57,null
20,8,2023-08-01,2023-08-01 19:45:58,null
20,8,2023-08-01,2023-08-01 19:46:00,null
20,8,2023-08-01,2023-08-01 19:46:06,null
20,8,2023-08-01,2023-08-01 19:46:07,null
20,8,2023-08-01,2023-08-01 19:46:10,null
20,8,2023-08-01,2023-08-01 19:46:11,null
20,8,2023-08-01,2023-08-01 19:46:13,null
20,8,2023-08-01,2023-08-01 19:46:16,null
20,8,2023-08-01,2023-08-01 19:46:21,null
20,8,2023-08-01,2023-08-01 19:46:26,null
20,8,2023-08-01,2023-08-01 19:46:27,null
20,8,2023-08-01,2023-08-01 19:46:33,null
20,8,2023-08-01,2023-08-01 19:46:35,null
20,8,2023-08-01,2023-08-01 19:46:36,null
20,8,2023-08-01,2023-08-01 19:46:39,null
20,8,2023-08-01,2023-08-01 19:46:43,null
20,8,2023-08-01,2023-08-01 19:46:50,null
20,8,2023-08-01,2023-08-01 19:46:51,null
20,8,2023-08-01,2023-08-01 19:46:53,null
20,8,2023-08-01,2023-08-01 19:46:54,null
20,8,2023-08-01,2023-08-01 19:46:56,null
20,8,2023-08-01,2023-08-01 19:46:58,null
20,8,2023-08-01,2023-08-01 19:47:05,null
20,8,2023-08-01,2023-08-01 19:47:11,null
20,8,2023-08-01,2023-08-01 19:47:12,null
20,8,2023-08-01,2023-08-01 19:47:14,null
20,8,2023-08-01,2023-08-01 19:47:21,null
20,8,2023-08-01,2023-08-01 19:47:24,null
20,8,2023-08-01,2023-08-01 19:47:38,null
20,8,2023-08-01,2023-08-01 19:47:57,null
20,8,2023-08-01,2023-08-01 19:47:59,null
20,8,2023-08-01,2023-08-01 19:48:04,null
20,8,2023-08-01,2023-08-01 19:48:05,null
20,8,2023-08-01,2023-08-01 19:48:25,null
20,8,2023-08-01,2023-08-01 19:48:26,null
20,8,2023-08-01,2023-08-01 19:48:56,null
20,8,2023-08-01,2023-08-01 19:49:01,null
20,8,2023-08-01,2023-08-01 19:49:02,null
20,8,2023-08-01,2023-08-01 19:49:05,null
20,8,2023-08-01,2023-08-01 19:49:06,null
20,8,2023-08-01,2023-08-01 19:49:08,null
20,8,2023-08-01,2023-08-01 19:49:09,null
20,8,2023-08-01,2023-08-01 19:49:20,null
20,8,2023-08-01,2023-08-01 19:49:41,null
20,8,2023-08-01,2023-08-01 19:49:42,null
20,8,2023-08-01,2023-08-01 19:49:43,null
20,8,2023-08-01,2023-08-01 19:49:49,null
20,8,2023-08-01,2023-08-01 19:49:50,null
20,8,2023-08-01,2023-08-01 19:49:54,null
20,8,2023-08-01,2023-08-01 19:49:55,null
20,8,2023-08-01,2023-08-01 19:49:56,null
20,8,2023-08-01,2023-08-01 19:49:57,null
20,8,2023-08-01,2023-08-01 19:50:01,null
20,8,2023-08-01,2023-08-01 19:50:02,null
20,8,2023-08-01,2023-08-01 19:50:03,null
20,8,2023-08-01,2023-08-01 19:50:23,null
20,8,2023-08-01,2023-08-01 19:50:24,null
20,8,2023-08-01,2023-08-01 19:50:27,null
20,8,2023-08-01,2023-08-01 19:50:40,null
20,8,2023-08-01,2023-08-01 19:50:41,null
4,9,2023-08-01,2023-08-01 10:19:06,bnr1
4,9,2023-08-01,2023-08-01 10:19:08,null
4,9,2023-08-01,2023-08-01 10:19:09,null
4,9,2023-08-01,2023-08-01 10:19:42,null
4,9,2023-08-01,2023-08-01 10:19:46,null
4,9,2023-08-01,2023-08-01 10:19:52,null
4,9,2023-08-01,2023-08-01 10:19:53,null
4,9,2023-08-01,2023-08-01 10:19:54,null
4,9,2023-08-01,2023-08-01 10:19:56,null
4,9,2023-08-01,2023-08-01 10:19:57,null
4,9,2023-08-01,2023-08-01 10:20:33,null
4,9,2023-08-01,2023-08-01 10:20:34,null
4,9,2023-08-01,2023-08-01 10:20:39,null
4,9,2023-08-01,2023-08-01 10:20:40,null
4,9,2023-08-01,2023-08-01 10:20:47,null
4,9,2023-08-01,2023-08-01 10:20:48,null
4,9,2023-08-01,2023-08-01 10:20:57,null
4,9,2023-08-01,2023-08-01 10:23:47,null
4,9,2023-08-01,2023-08-01 10:23:48,null
4,9,2023-08-01,2023-08-01 10:23:49,null
4,9,2023-08-01,2023-08-01 10:24:00,null
4,9,2023-08-01,2023-08-01 10:24:01,null
4,9,2023-08-01,2023-08-01 10:24:05,null
4,9,2023-08-01,2023-08-01 10:24:13,null
4,9,2023-08-01,2023-08-01 10:24:14,null
4,9,2023-08-01,2023-08-01 10:24:15,null
4,9,2023-08-01,2023-08-01 10:24:47,null
4,9,2023-08-01,2023-08-01 10:24:48,null
4,9,2023-08-01,2023-08-01 10:24:52,null
4,9,2023-08-01,2023-08-01 10:25:07,null
4,9,2023-08-01,2023-08-01 10:25:09,null
4,9,2023-08-01,2023-08-01 10:25:23,null
4,9,2023-08-01,2023-08-01 10:25:24,null
4,9,2023-08-01,2023-08-01 10:25:27,null
4,9,2023-08-01,2023-08-01 10:25:28,null
4,9,2023-08-01,2023-08-01 10:25:29,null
4,9,2023-08-01,2023-08-01 10:25:31,null
4,9,2023-08-01,2023-08-01 10:25:32,null
4,9,2023-08-01,2023-08-01 10:25:35,null
4,9,2023-08-01,2023-08-01 10:25:36,null
4,9,2023-08-01,2023-08-01 10:25:37,null
4,9,2023-08-01,2023-08-01 10:25:40,null
4,9,2023-08-01,2023-08-01 10:26:01,null
4,9,2023-08-01,2023-08-01 10:26:16,null
4,9,2023-08-01,2023-08-01 10:26:21,null
4,9,2023-08-01,2023-08-01 10:26:25,null
4,9,2023-08-01,2023-08-01 10:26:29,null
4,9,2023-08-01,2023-08-01 10:26:30,null
4,9,2023-08-01,2023-08-01 10:26:34,null
4,9,2023-08-01,2023-08-01 10:29:40,null
4,9,2023-08-01,2023-08-01 10:29:52,null
4,9,2023-08-01,2023-08-01 10:29:53,null
4,9,2023-08-01,2023-08-01 10:29:58,null
4,9,2023-08-01,2023-08-01 10:30:01,null
4,9,2023-08-01,2023-08-01 10:30:02,null
4,9,2023-08-01,2023-08-01 10:30:03,null
4,9,2023-08-01,2023-08-01 10:30:04,null
4,9,2023-08-01,2023-08-01 10:30:09,null
4,9,2023-08-01,2023-08-01 10:30:26,null
4,9,2023-08-01,2023-08-01 10:30:27,null
4,9,2023-08-01,2023-08-01 10:30:30,null
4,9,2023-08-01,2023-08-01 10:30:33,null
4,9,2023-08-01,2023-08-01 10:30:34,null
4,9,2023-08-01,2023-08-01 10:30:35,null
4,9,2023-08-01,2023-08-01 10:30:57,null
4,9,2023-08-01,2023-08-01 10:31:00,null
4,9,2023-08-01,2023-08-01 10:31:02,null
4,9,2023-08-01,2023-08-01 10:31:31,null
4,9,2023-08-01,2023-08-01 10:31:37,null
4,9,2023-08-01,2023-08-01 10:31:39,null
4,9,2023-08-01,2023-08-01 10:44:41,null
4,9,2023-08-01,2023-08-01 10:44:42,null
4,9,2023-08-01,2023-08-01 10:44:43,null
4,9,2023-08-01,2023-08-01 10:44:53,null
4,9,2023-08-01,2023-08-01 10:45:15,null
4,9,2023-08-01,2023-08-01 10:45:18,null
4,9,2023-08-01,2023-08-01 10:45:23,null
4,9,2023-08-01,2023-08-01 10:45:34,null
4,9,2023-08-01,2023-08-01 10:45:37,null
4,9,2023-08-01,2023-08-01 10:45:46,null
4,9,2023-08-01,2023-08-01 10:45:56,null
4,9,2023-08-01,2023-08-01 10:45:57,null
4,9,2023-08-01,2023-08-01 10:45:58,null
4,9,2023-08-01,2023-08-01 10:45:59,null
4,9,2023-08-01,2023-08-01 10:46:00,null
4,9,2023-08-01,2023-08-01 10:47:16,null
4,9,2023-08-01,2023-08-01 10:47:18,null
4,9,2023-08-01,2023-08-01 10:47:19,null
4,9,2023-08-01,2023-08-01 10:47:21,null
4,9,2023-08-01,2023-08-01 10:47:23,null
4,9,2023-08-01,2023-08-01 10:47:31,null
4,9,2023-08-01,2023-08-01 10:47:35,null
4,9,2023-08-01,2023-08-01 10:47:36,null
4,9,2023-08-01,2023-08-01 10:47:37,null
4,9,2023-08-01,2023-08-01 10:47:38,null
4,9,2023-08-01,2023-08-01 10:47:39,null
4,9,2023-08-01,2023-08-01 10:47:41,null
4,9,2023-08-01,2023-08-01 10:47:43,null
4,9,2023-08-01,2023-08-01 10:48:19,null
4,9,2023-08-01,2023-08-01 10:56:12,null
4,9,2023-08-01,2023-08-01 10:56:18,null
4,9,2023-08-01,2023-08-01 10:56:51,null
4,9,2023-08-01,2023-08-01 10:56:52,null
4,9,2023-08-01,2023-08-01 10:56:57,null
4,9,2023-08-01,2023-08-01 10:56:58,null
4,9,2023-08-01,2023-08-01 10:57:04,null
4,9,2023-08-01,2023-08-01 10:57:07,null
4,9,2023-08-01,2023-08-01 10:57:15,null
4,9,2023-08-01,2023-08-01 10:57:16,null
4,9,2023-08-01,2023-08-01 10:57:26,null
4,9,2023-08-01,2023-08-01 10:57:32,null
4,9,2023-08-01,2023-08-01 10:57:44,null
4,9,2023-08-01,2023-08-01 10:57:48,null
4,9,2023-08-01,2023-08-01 10:57:50,null
4,9,2023-08-01,2023-08-01 10:57:52,null
4,9,2023-08-01,2023-08-01 10:57:55,null
4,9,2023-08-01,2023-08-01 10:57:56,null
4,9,2023-08-01,2023-08-01 10:57:59,null
4,9,2023-08-01,2023-08-01 10:58:00,null
4,9,2023-08-01,2023-08-01 10:58:08,null
4,9,2023-08-01,2023-08-01 10:58:17,null
4,9,2023-08-01,2023-08-01 10:58:18,null
4,9,2023-08-01,2023-08-01 10:58:31,null
4,9,2023-08-01,2023-08-01 10:58:33,null
4,9,2023-08-01,2023-08-01 10:58:34,null
4,9,2023-08-01,2023-08-01 10:58:35,null
4,9,2023-08-01,2023-08-01 10:58:38,null
4,9,2023-08-01,2023-08-01 10:58:40,null
4,9,2023-08-01,2023-08-01 10:58:41,null
4,9,2023-08-01,2023-08-01 10:58:45,null
4,9,2023-08-01,2023-08-01 10:58:46,null
4,9,2023-08-01,2023-08-01 10:58:47,null
4,9,2023-08-01,2023-08-01 11:01:47,null
4,9,2023-08-01,2023-08-01 11:01:48,null
4,9,2023-08-01,2023-08-01 11:01:50,null
4,9,2023-08-01,2023-08-01 11:01:51,null
4,9,2023-08-01,2023-08-01 11:01:57,null
4,9,2023-08-01,2023-08-01 11:02:03,null
4,9,2023-08-01,2023-08-01 11:02:07,null
4,9,2023-08-01,2023-08-01 11:02:08,null
4,9,2023-08-01,2023-08-01 11:02:09,null
4,9,2023-08-01,2023-08-01 11:02:10,null
4,9,2023-08-01,2023-08-01 11:02:11,null
4,9,2023-08-01,2023-08-01 11:02:12,null
4,9,2023-08-01,2023-08-01 11:02:15,null
4,9,2023-08-01,2023-08-01 11:02:16,null
4,9,2023-08-01,2023-08-01 11:02:31,null
4,9,2023-08-01,2023-08-01 11:02:32,null
4,9,2023-08-01,2023-08-01 11:02:40,null
4,9,2023-08-01,2023-08-01 11:02:42,null
4,9,2023-08-01,2023-08-01 11:02:43,null
4,9,2023-08-01,2023-08-01 11:02:44,null
4,9,2023-08-01,2023-08-01 11:02:56,null
4,9,2023-08-01,2023-08-01 11:03:19,null
4,9,2023-08-01,2023-08-01 11:03:20,null
4,10,2023-08-01,2023-08-01 21:23:56,null
4,10,2023-08-01,2023-08-01 21:23:58,null
4,10,2023-08-01,2023-08-01 21:24:05,null
4,11,2023-08-01,2023-08-01 20:16:09,null
4,11,2023-08-01,2023-08-01 20:16:10,null
4,11,2023-08-01,2023-08-01 20:16:11,null
4,11,2023-08-01,2023-08-01 20:16:12,null
4,11,2023-08-01,2023-08-01 20:16:14,null
4,11,2023-08-01,2023-08-01 20:16:15,null
4,11,2023-08-01,2023-08-01 20:16:16,null
4,11,2023-08-01,2023-08-01 20:16:17,null
4,11,2023-08-01,2023-08-01 20:16:18,null
4,11,2023-08-01,2023-08-01 20:16:19,null
4,11,2023-08-01,2023-08-01 20:16:20,null
4,11,2023-08-01,2023-08-01 20:16:21,null
4,11,2023-08-01,2023-08-01 20:16:24,null
4,11,2023-08-01,2023-08-01 20:16:26,null
4,11,2023-08-01,2023-08-01 20:16:27,null
4,11,2023-08-01,2023-08-01 20:16:28,null
4,11,2023-08-01,2023-08-01 20:16:29,null
4,11,2023-08-01,2023-08-01 20:16:30,null
4,11,2023-08-01,2023-08-01 20:16:31,null
4,11,2023-08-01,2023-08-01 20:16:34,null
4,11,2023-08-01,2023-08-01 20:16:42,null
4,11,2023-08-01,2023-08-01 20:16:43,null
4,11,2023-08-01,2023-08-01 20:16:53,null
4,11,2023-08-01,2023-08-01 20:17:06,null
4,11,2023-08-01,2023-08-01 20:17:32,null
4,11,2023-08-01,2023-08-01 20:17:33,null
4,11,2023-08-01,2023-08-01 20:17:34,null
4,11,2023-08-01,2023-08-01 20:29:43,null
4,11,2023-08-01,2023-08-01 20:29:44,null
4,11,2023-08-01,2023-08-01 20:29:45,null
4,11,2023-08-01,2023-08-01 20:29:48,null
4,11,2023-08-01,2023-08-01 20:30:27,null
4,11,2023-08-01,2023-08-01 20:30:28,null
4,11,2023-08-01,2023-08-01 20:30:29,null
4,11,2023-08-01,2023-08-01 20:31:04,null
4,11,2023-08-01,2023-08-01 20:35:44,null
4,11,2023-08-01,2023-08-01 20:35:46,null
4,11,2023-08-01,2023-08-01 20:35:48,null
4,11,2023-08-01,2023-08-01 20:35:50,null
4,11,2023-08-01,2023-08-01 20:35:51,null
4,11,2023-08-01,2023-08-01 20:35:53,null
4,11,2023-08-01,2023-08-01 20:36:11,null
4,11,2023-08-01,2023-08-01 20:36:12,null
4,11,2023-08-01,2023-08-01 20:36:14,null
4,11,2023-08-01,2023-08-01 20:36:25,null
4,11,2023-08-01,2023-08-01 20:36:30,null
4,11,2023-08-01,2023-08-01 20:36:31,null
4,11,2023-08-01,2023-08-01 20:36:32,null
4,11,2023-08-01,2023-08-01 20:36:41,null
4,11,2023-08-01,2023-08-01 20:36:44,null
4,11,2023-08-01,2023-08-01 20:36:46,null
4,11,2023-08-01,2023-08-01 20:36:48,null
4,11,2023-08-01,2023-08-01 20:36:56,null
4,11,2023-08-01,2023-08-01 20:36:57,null
4,11,2023-08-01,2023-08-01 20:36:59,null
4,11,2023-08-01,2023-08-01 20:37:00,null
4,11,2023-08-01,2023-08-01 20:37:01,null
4,11,2023-08-01,2023-08-01 20:37:02,null
4,11,2023-08-01,2023-08-01 20:37:13,null
4,11,2023-08-01,2023-08-01 20:37:18,null
4,11,2023-08-01,2023-08-01 20:37:19,null
4,11,2023-08-01,2023-08-01 20:37:20,null
4,11,2023-08-01,2023-08-01 20:37:29,null
4,11,2023-08-01,2023-08-01 20:37:30,null
4,11,2023-08-01,2023-08-01 20:37:31,null
4,11,2023-08-01,2023-08-01 20:37:34,null
4,11,2023-08-01,2023-08-01 20:37:35,null
4,11,2023-08-01,2023-08-01 20:37:41,null
4,11,2023-08-01,2023-08-01 20:37:44,null
4,11,2023-08-01,2023-08-01 20:37:47,null
4,11,2023-08-01,2023-08-01 20:37:48,null
4,11,2023-08-01,2023-08-01 20:37:49,null
4,11,2023-08-01,2023-08-01 20:37:50,null
4,11,2023-08-01,2023-08-01 20:37:51,null
4,11,2023-08-01,2023-08-01 20:37:52,null
4,11,2023-08-01,2023-08-01 20:37:53,null
4,11,2023-08-01,2023-08-01 20:37:57,null
4,11,2023-08-01,2023-08-01 20:37:58,null
4,11,2023-08-01,2023-08-01 20:38:01,null
4,11,2023-08-01,2023-08-01 20:38:07,null
4,11,2023-08-01,2023-08-01 20:38:09,null
4,11,2023-08-01,2023-08-01 20:38:10,null
4,11,2023-08-01,2023-08-01 20:38:12,null
4,11,2023-08-01,2023-08-01 20:38:13,null
4,11,2023-08-01,2023-08-01 20:38:23,null
4,11,2023-08-01,2023-08-01 20:38:25,null
4,11,2023-08-01,2023-08-01 20:38:26,null
4,11,2023-08-01,2023-08-01 20:38:27,null
4,11,2023-08-01,2023-08-01 20:38:33,null
4,11,2023-08-01,2023-08-01 20:38:34,null
4,11,2023-08-01,2023-08-01 20:38:48,null
4,11,2023-08-01,2023-08-01 20:38:50,null
4,11,2023-08-01,2023-08-01 20:38:51,null
4,11,2023-08-01,2023-08-01 20:38:55,null
4,11,2023-08-01,2023-08-01 20:38:59,null
4,11,2023-08-01,2023-08-01 20:39:00,null
4,11,2023-08-01,2023-08-01 20:39:01,null
4,11,2023-08-01,2023-08-01 20:39:02,null
4,11,2023-08-01,2023-08-01 20:39:04,null
4,11,2023-08-01,2023-08-01 20:39:05,null
4,11,2023-08-01,2023-08-01 20:39:10,null
4,11,2023-08-01,2023-08-01 20:39:11,null
4,11,2023-08-01,2023-08-01 20:39:12,null
4,11,2023-08-01,2023-08-01 20:39:22,null
4,11,2023-08-01,2023-08-01 20:39:23,null
4,11,2023-08-01,2023-08-01 20:39:39,null
4,11,2023-08-01,2023-08-01 20:39:40,null
4,11,2023-08-01,2023-08-01 20:39:42,null
4,11,2023-08-01,2023-08-01 20:39:46,null
4,11,2023-08-01,2023-08-01 20:39:59,null
4,11,2023-08-01,2023-08-01 20:40:00,null
4,11,2023-08-01,2023-08-01 20:40:01,null
4,11,2023-08-01,2023-08-01 20:40:03,null
4,11,2023-08-01,2023-08-01 20:40:04,null
4,11,2023-08-01,2023-08-01 20:40:09,null
4,11,2023-08-01,2023-08-01 20:40:10,null
4,11,2023-08-01,2023-08-01 20:40:18,null
4,11,2023-08-01,2023-08-01 20:40:19,null
4,11,2023-08-01,2023-08-01 20:40:22,null
4,11,2023-08-01,2023-08-01 20:40:24,null
4,11,2023-08-01,2023-08-01 20:40:25,null
4,11,2023-08-01,2023-08-01 20:40:36,null
4,11,2023-08-01,2023-08-01 20:40:37,null
4,11,2023-08-01,2023-08-01 20:40:45,null
4,11,2023-08-01,2023-08-01 20:40:47,null
4,11,2023-08-01,2023-08-01 20:40:48,null
4,11,2023-08-01,2023-08-01 20:40:50,null
4,11,2023-08-01,2023-08-01 20:40:52,null
4,11,2023-08-01,2023-08-01 20:40:58,null
4,11,2023-08-01,2023-08-01 20:40:59,null
4,11,2023-08-01,2023-08-01 20:41:16,null
4,11,2023-08-01,2023-08-01 20:41:29,null
4,11,2023-08-01,2023-08-01 20:41:30,null
4,11,2023-08-01,2023-08-01 20:41:39,null
4,11,2023-08-01,2023-08-01 20:41:45,null
4,11,2023-08-01,2023-08-01 20:41:46,null
4,11,2023-08-01,2023-08-01 20:41:48,null
4,11,2023-08-01,2023-08-01 20:41:56,null
4,11,2023-08-01,2023-08-01 20:41:57,null
4,11,2023-08-01,2023-08-01 20:42:03,null
4,11,2023-08-01,2023-08-01 20:42:05,null
4,11,2023-08-01,2023-08-01 20:42:09,null
4,11,2023-08-01,2023-08-01 20:42:10,null
4,11,2023-08-01,2023-08-01 20:42:27,null
4,11,2023-08-01,2023-08-01 20:42:28,null
4,11,2023-08-01,2023-08-01 20:42:30,null
4,11,2023-08-01,2023-08-01 20:42:31,null
4,11,2023-08-01,2023-08-01 20:42:32,null
4,11,2023-08-01,2023-08-01 20:42:35,null
4,11,2023-08-01,2023-08-01 20:42:37,null
4,11,2023-08-01,2023-08-01 20:42:43,null
4,11,2023-08-01,2023-08-01 20:42:46,null
4,11,2023-08-01,2023-08-01 20:42:47,null
4,11,2023-08-01,2023-08-01 20:42:48,null
4,11,2023-08-01,2023-08-01 20:42:51,null
4,11,2023-08-01,2023-08-01 20:42:52,null
4,11,2023-08-01,2023-08-01 20:42:53,null
4,11,2023-08-01,2023-08-01 20:42:55,null
4,11,2023-08-01,2023-08-01 20:43:02,null
4,11,2023-08-01,2023-08-01 20:43:56,null
4,11,2023-08-01,2023-08-01 20:48:21,null
4,11,2023-08-01,2023-08-01 20:48:22,null
4,11,2023-08-01,2023-08-01 20:48:34,null
4,11,2023-08-01,2023-08-01 20:48:35,null
4,11,2023-08-01,2023-08-01 20:56:42,null
4,11,2023-08-01,2023-08-01 20:56:43,null
4,11,2023-08-01,2023-08-01 20:56:45,null
4,11,2023-08-01,2023-08-01 20:56:50,null
4,11,2023-08-01,2023-08-01 21:00:24,null
4,11,2023-08-01,2023-08-01 21:00:25,null
4,11,2023-08-01,2023-08-01 21:00:37,null
4,11,2023-08-01,2023-08-01 21:00:44,null
4,11,2023-08-01,2023-08-01 21:00:46,null
4,11,2023-08-01,2023-08-01 21:00:48,null
4,11,2023-08-01,2023-08-01 21:00:49,null
4,11,2023-08-01,2023-08-01 21:00:50,null
4,11,2023-08-01,2023-08-01 21:00:51,null
4,11,2023-08-01,2023-08-01 21:00:52,null
4,11,2023-08-01,2023-08-01 21:11:10,null
4,11,2023-08-01,2023-08-01 21:11:11,null
4,11,2023-08-01,2023-08-01 21:11:14,null
4,11,2023-08-01,2023-08-01 21:11:29,null
4,11,2023-08-01,2023-08-01 21:11:30,null
4,11,2023-08-01,2023-08-01 21:11:37,null
4,11,2023-08-01,2023-08-01 21:11:38,null
4,11,2023-08-01,2023-08-01 21:11:39,null
4,11,2023-08-01,2023-08-01 21:11:40,null
4,11,2023-08-01,2023-08-01 21:11:42,null
4,11,2023-08-01,2023-08-01 21:11:44,null
4,11,2023-08-01,2023-08-01 21:11:51,null
4,11,2023-08-01,2023-08-01 21:12:05,null
4,11,2023-08-01,2023-08-01 21:12:11,null
4,11,2023-08-01,2023-08-01 21:12:38,null
4,11,2023-08-01,2023-08-01 21:12:40,null
4,11,2023-08-01,2023-08-01 21:12:41,null
4,11,2023-08-01,2023-08-01 21:12:42,null
4,11,2023-08-01,2023-08-01 21:12:46,null
4,11,2023-08-01,2023-08-01 21:12:47,null
4,11,2023-08-01,2023-08-01 21:12:50,null
4,11,2023-08-01,2023-08-01 21:12:51,null
4,11,2023-08-01,2023-08-01 21:13:01,null
4,11,2023-08-01,2023-08-01 21:13:02,null
4,11,2023-08-01,2023-08-01 21:13:04,null
4,11,2023-08-01,2023-08-01 21:13:05,null
4,11,2023-08-01,2023-08-01 21:13:08,null
4,11,2023-08-01,2023-08-01 21:13:21,null
12,12,2023-08-01,2023-08-01 11:42:56,null
12,12,2023-08-01,2023-08-01 11:42:57,null
12,12,2023-08-01,2023-08-01 11:42:59,null
12,12,2023-08-01,2023-08-01 11:43:00,null
12,12,2023-08-01,2023-08-01 11:43:01,null
12,12,2023-08-01,2023-08-01 11:43:02,null
12,12,2023-08-01,2023-08-01 11:43:03,null
12,12,2023-08-01,2023-08-01 11:43:04,null
12,12,2023-08-01,2023-08-01 11:43:08,null
12,12,2023-08-01,2023-08-01 11:43:16,null
12,12,2023-08-01,2023-08-01 11:43:17,null
12,12,2023-08-01,2023-08-01 11:43:30,null
12,12,2023-08-01,2023-08-01 11:43:49,null
12,12,2023-08-01,2023-08-01 11:43:58,null
12,12,2023-08-01,2023-08-01 11:44:33,null
12,12,2023-08-01,2023-08-01 11:44:34,null
12,12,2023-08-01,2023-08-01 11:44:39,null
12,12,2023-08-01,2023-08-01 11:44:40,null
12,12,2023-08-01,2023-08-01 11:48:04,null
12,12,2023-08-01,2023-08-01 11:48:07,null
12,12,2023-08-01,2023-08-01 12:15:42,null
12,12,2023-08-01,2023-08-01 12:37:57,null
12,12,2023-08-01,2023-08-01 12:43:48,null
12,12,2023-08-01,2023-08-01 12:44:02,null
12,12,2023-08-01,2023-08-01 12:44:03,null
12,12,2023-08-01,2023-08-01 12:48:35,null
12,12,2023-08-01,2023-08-01 12:48:36,null
12,12,2023-08-01,2023-08-01 12:48:37,null
12,12,2023-08-01,2023-08-01 12:48:41,null
12,12,2023-08-01,2023-08-01 12:48:47,null
12,12,2023-08-01,2023-08-01 12:48:48,null
12,12,2023-08-01,2023-08-01 12:48:50,null
12,12,2023-08-01,2023-08-01 12:48:52,null
12,12,2023-08-01,2023-08-01 12:48:56,null
12,12,2023-08-01,2023-08-01 12:49:09,null
12,12,2023-08-01,2023-08-01 12:49:23,null
12,13,2023-08-01,2023-08-01 11:33:54,bnr1
12,13,2023-08-01,2023-08-01 11:33:55,null
12,13,2023-08-01,2023-08-01 11:34:17,null
