mem_no,ord_no,ord_dt
1466,14467,2023-01-19
1467,14468,2023-01-14
1467,14469,2023-01-14
1468,14470,2023-01-18
1469,14471,2023-01-08
1470,14472,2023-01-03
1470,14473,2023-01-07
1471,14474,2023-01-22
1471,14475,2023-01-16
1471,14476,2023-01-21
1471,14477,2023-01-12
1471,14478,2023-01-21
1471,14479,2023-01-10
1472,14480,2023-01-11
1472,14481,2023-01-15
1472,14482,2023-01-28
1472,14483,2023-01-03
1472,14484,2023-01-13
1472,14485,2023-01-14
1472,14486,2023-01-23
1472,14487,2023-01-14
1472,14488,2023-01-20
1472,14489,2023-01-05
1472,14490,2023-01-31
1472,14491,2023-01-07
1472,14492,2023-01-07
1472,14493,2023-01-29
1472,14494,2023-01-01
1472,14495,2023-01-22
1472,14496,2023-01-15
1473,14497,2023-01-02
1473,14498,2023-01-12
1474,14499,2023-01-25
1474,14500,2023-01-06
1475,14501,2023-01-07
1475,14502,2023-01-19
1475,14503,2023-01-08
1475,14504,2023-01-22
1476,14505,2023-01-15
1476,14506,2023-01-01
1476,14507,2023-01-21
1477,14508,2023-01-04
1477,14509,2023-01-23
1478,14510,2023-01-17
1478,14511,2023-01-22
1479,14512,2023-01-27
1479,14513,2023-01-28
1479,14514,2023-01-15
1480,14515,2023-01-13
1480,14516,2023-01-18
1480,14517,2023-01-18
1480,14518,2023-01-24
1481,14519,2023-01-04
1481,14520,2023-01-03
1481,14521,2023-01-13
1482,14522,2023-01-22
1483,14523,2023-01-25
1483,14524,2023-01-24
1483,14525,2023-01-21
1483,14526,2023-01-26
1483,14527,2023-01-26
1484,14528,2023-01-30
1484,14529,2023-01-27
1484,14530,2023-01-03
1484,14531,2023-01-03
1484,14532,2023-01-11
1484,14533,2023-01-06
1484,14534,2023-01-12
1484,14535,2023-01-23
1484,14536,2023-01-09
1484,14537,2023-01-21
1484,14538,2023-01-26
1484,14539,2023-01-18
1484,14540,2023-01-14
1484,14541,2023-01-29
1484,14542,2023-01-22
1484,14543,2023-01-15
1484,14544,2023-01-13
1484,14545,2023-01-26
1485,14546,2023-01-02
1486,14547,2023-01-27
1486,14548,2023-01-01
1486,14549,2023-01-28
1486,14550,2023-01-03
1486,14551,2023-01-08
1486,14552,2023-01-23
1486,14553,2023-01-20
1486,14554,2023-01-09
1486,14555,2023-01-02
1486,14556,2023-01-17
1486,14557,2023-01-19
1486,14558,2023-01-20
1486,14559,2023-01-10
1487,14560,2023-01-02
1488,14561,2023-01-14
1488,14562,2023-01-05
1488,14563,2023-01-26
1488,14564,2023-01-29
1488,14565,2023-01-02
1489,14566,2023-01-24
1490,14567,2023-01-29
1490,14568,2023-01-21
1490,14569,2023-01-15
1490,14570,2023-01-31
1491,14571,2023-01-01
1492,14572,2023-01-23
1493,14573,2023-01-19
1494,14574,2023-01-15
1494,14575,2023-01-25
1494,14576,2023-01-29
1494,14577,2023-01-31
1494,14578,2023-01-21
1494,14579,2023-01-08
1494,14580,2023-01-14
1494,14581,2023-01-04
1494,14582,2023-01-19
1494,14583,2023-01-07
1494,14584,2023-01-28
1494,14585,2023-01-06
1494,14586,2023-01-22
1494,14587,2023-01-10
1495,14588,2023-01-21
1496,14589,2023-01-09
1496,14590,2023-01-23
1497,14591,2023-01-15
1498,14592,2023-01-22
1499,14593,2023-01-31
1499,14594,2023-01-19
1500,14595,2023-01-07
1501,14596,2023-01-13
1501,14597,2023-01-08
1501,14598,2023-01-14
1501,14599,2023-01-20
1501,14600,2023-01-21
1501,14601,2023-01-06
1501,14602,2023-01-01
1501,14603,2023-01-29
1501,14604,2023-01-15
1501,14605,2023-01-24
1502,14606,2023-01-24
1502,14607,2023-01-01
1502,14608,2023-01-02
1502,14609,2023-01-16
1503,14610,2023-01-09
1504,14611,2023-01-27
1504,14612,2023-01-27
1504,14613,2023-01-27
1504,14614,2023-01-27
1504,14615,2023-01-01
1504,14616,2023-01-27
1505,14617,2023-01-15
1505,14618,2023-01-05
1505,14619,2023-01-21
1505,14620,2023-01-09
1505,14621,2023-01-09
1505,14622,2023-01-05
1506,14623,2023-01-03
1506,14624,2023-01-13
1506,14625,2023-01-14
1506,14626,2023-01-14
1506,14627,2023-01-15
1506,14628,2023-01-28
1506,14629,2023-01-06
1506,14630,2023-01-11
1506,14631,2023-01-03
1506,14632,2023-01-17
1506,14633,2023-01-05
1506,14634,2023-01-12
1506,14635,2023-01-20
1506,14636,2023-01-09
1506,14637,2023-01-09
1506,14638,2023-01-21
1506,14639,2023-01-18
1506,14640,2023-01-05
1506,14641,2023-01-05
1506,14642,2023-01-07
1506,14643,2023-01-08
1506,14644,2023-01-06
1506,14645,2023-01-19
1506,14646,2023-01-15
1506,14647,2023-01-19
1506,14648,2023-01-10
1507,14649,2023-01-15
1508,14650,2023-01-27
1508,14651,2023-01-02
1508,14652,2023-01-31
1508,14653,2023-01-18
1508,14654,2023-01-17
1508,14655,2023-01-20
1508,14656,2023-01-22
1509,14657,2023-01-13
1509,14658,2023-01-27
1509,14659,2023-01-22
1509,14660,2023-01-17
1509,14661,2023-01-24
1510,14662,2023-01-21
1510,14663,2023-01-17
1510,14664,2023-01-19
1510,14665,2023-01-24
1511,14666,2023-01-27
1511,14667,2023-01-12
1512,14668,2023-01-26
1513,14669,2023-01-16
1514,14670,2023-01-02
1514,14671,2023-01-22
1515,14672,2023-01-19
1515,14673,2023-01-14
1516,14674,2023-01-20
1516,14675,2023-01-06
1517,14676,2023-01-16
1517,14677,2023-01-09
1517,14678,2023-01-26
1517,14679,2023-01-26
1518,14680,2023-01-27
1518,14681,2023-01-27
1518,14682,2023-01-07
1518,14683,2023-01-17
1518,14684,2023-01-24
1518,14685,2023-01-17
1518,14686,2023-01-07
1518,14687,2023-01-03
1519,14688,2023-01-21
1519,14689,2023-01-21
1519,14690,2023-01-22
1519,14691,2023-01-08
1520,14692,2023-01-08
1520,14693,2023-01-26
1520,14694,2023-01-26
1520,14695,2023-01-07
1521,14696,2023-01-11
1521,14697,2023-01-11
1521,14698,2023-01-15
1521,14699,2023-01-03
1521,14700,2023-01-21
1521,14701,2023-01-09
1521,14702,2023-01-31
1521,14703,2023-01-18
1521,14704,2023-01-22
1522,14705,2023-01-07
1523,14706,2023-01-15
1523,14707,2023-01-23
1524,14708,2023-01-11
1524,14709,2023-01-12
1524,14710,2023-01-20
1525,14711,2023-01-11
1525,14712,2023-01-11
1525,14713,2023-01-11
1525,14714,2023-01-11
1525,14715,2023-01-25
1525,14716,2023-01-06
1525,14717,2023-01-21
1525,14718,2023-01-29
1525,14719,2023-01-24
1525,14720,2023-01-03
1525,14721,2023-01-14
1525,14722,2023-01-08
1525,14723,2023-01-25
1525,14724,2023-01-22
1525,14725,2023-01-04
1525,14726,2023-01-16
1525,14727,2023-01-02
1525,14728,2023-01-21
1525,14729,2023-01-02
1525,14730,2023-01-01
1525,14731,2023-01-26
1525,14732,2023-01-18
1525,14733,2023-01-30
1525,14734,2023-01-18
1525,14735,2023-01-07
1525,14736,2023-01-15
1525,14737,2023-01-22
1525,14738,2023-01-22
1525,14739,2023-01-15
1526,14740,2023-01-30
1526,14741,2023-01-09
1526,14742,2023-01-05
1526,14743,2023-01-11
1526,14744,2023-01-20
1526,14745,2023-01-02
1526,14746,2023-01-31
1526,14747,2023-01-16
1526,14748,2023-01-08
1526,14749,2023-01-01
1526,14750,2023-01-01
1526,14751,2023-01-16
1526,14752,2023-01-24
1526,14753,2023-01-02
1527,14754,2023-01-27
1527,14755,2023-01-01
1527,14756,2023-01-11
1527,14757,2023-01-06
1527,14758,2023-01-06
1527,14759,2023-01-24
1527,14760,2023-01-03
1527,14761,2023-01-31
1527,14762,2023-01-23
1527,14763,2023-01-02
1527,14764,2023-01-21
1527,14765,2023-01-05
1527,14766,2023-01-31
1527,14767,2023-01-17
1527,14768,2023-01-13
1527,14769,2023-01-21
1527,14770,2023-01-10
1527,14771,2023-01-10
1528,14772,2023-01-21
1528,14773,2023-01-23
1528,14774,2023-01-07
1529,14775,2023-01-23
1530,14776,2023-01-01
1531,14777,2023-01-06
1531,14778,2023-01-21
1532,14779,2023-01-06
1532,14780,2023-01-03
1532,14781,2023-01-03
1532,14782,2023-01-01
1532,14783,2023-01-08
1532,14784,2023-01-16
1532,14785,2023-01-05
1532,14786,2023-01-19
1532,14787,2023-01-02
1533,14788,2023-01-09
1533,14789,2023-01-05
1533,14790,2023-01-01
1534,14791,2023-01-28
1534,14792,2023-01-23
1534,14793,2023-01-20
1534,14794,2023-01-06
1534,14795,2023-01-15
1535,14796,2023-01-23
1536,14797,2023-01-14
1536,14798,2023-01-12
1536,14799,2023-01-20
1536,14800,2023-01-29
1537,14801,2023-01-06
1537,14802,2023-01-22
1538,14803,2023-01-05
1538,14804,2023-01-05
1538,14805,2023-01-21
1538,14806,2023-01-09
1538,14807,2023-01-05
1538,14808,2023-01-31
1539,14809,2023-01-17
1540,14810,2023-01-03
1541,14811,2023-01-27
1541,14812,2023-01-28
1541,14813,2023-01-04
1541,14814,2023-01-03
1541,14815,2023-01-16
1541,14816,2023-01-09
1541,14817,2023-01-01
1542,14818,2023-01-06
1542,14819,2023-01-13
1543,14820,2023-01-13
1543,14821,2023-01-30
1543,14822,2023-01-18
1543,14823,2023-01-20
1543,14824,2023-01-28
1543,14825,2023-01-28
1544,14826,2023-01-22
1545,14827,2023-01-30
1545,14828,2023-01-12
1545,14829,2023-01-28
1546,14830,2023-01-03
1547,14831,2023-01-11
1547,14832,2023-01-15
1547,14833,2023-01-17
1547,14834,2023-01-22
1548,14835,2023-01-29
1548,14836,2023-01-29
1548,14837,2023-01-21
1548,14838,2023-01-28
1548,14839,2023-01-27
1548,14840,2023-01-23
1548,14841,2023-01-22
1549,14842,2023-01-21
1550,14843,2023-01-14
1550,14844,2023-01-14
1550,14845,2023-01-11
1550,14846,2023-01-14
1550,14847,2023-01-23
1550,14848,2023-01-06
1550,14849,2023-01-17
1550,14850,2023-01-13
1550,14851,2023-01-13
1551,14852,2023-01-30
1552,14853,2023-01-30
1552,14854,2023-01-07
1552,14855,2023-01-13
1553,14856,2023-01-27
1553,14857,2023-01-19
1554,14858,2023-01-04
1554,14859,2023-01-04
1554,14860,2023-01-03
1554,14861,2023-01-02
1555,14862,2023-01-03
1555,14863,2023-01-22
1555,14864,2023-01-19
1556,14865,2023-01-24
1556,14866,2023-01-28
1556,14867,2023-01-17
1556,14868,2023-01-20
1556,14869,2023-01-19
1557,14870,2023-01-24
1558,14871,2023-01-14
1558,14872,2023-01-28
1559,14873,2023-01-11
1559,14874,2023-01-15
1559,14875,2023-01-16
1559,14876,2023-01-29
1560,14877,2023-01-30
1560,14878,2023-01-15
1560,14879,2023-01-05
1560,14880,2023-01-17
1560,14881,2023-01-07
1561,14882,2023-01-24
1561,14883,2023-01-11
1561,14884,2023-01-01
1561,14885,2023-01-29
1561,14886,2023-01-19
1561,14887,2023-01-22
1562,14888,2023-01-03
1562,14889,2023-01-19
1563,14890,2023-01-23
1563,14891,2023-01-26
1563,14892,2023-01-18
1564,14893,2023-01-05
1564,14894,2023-01-19
1564,14895,2023-01-18
1565,14896,2023-01-30
1566,14897,2023-01-24
1567,14898,2023-01-14
1568,14899,2023-01-09
1568,14900,2023-01-30
1568,14901,2023-01-08
1568,14902,2023-01-31
1568,14903,2023-01-18
1568,14904,2023-01-10
1569,14905,2023-01-24
1570,14906,2023-01-27
1570,14907,2023-01-22
1570,14908,2023-01-11
1570,14909,2023-01-13
1571,14910,2023-01-04
1572,14911,2023-01-27
1573,14912,2023-01-29
1574,14913,2023-01-07
1574,14914,2023-01-20
1574,14915,2023-01-29
1575,14916,2023-01-08
1576,14917,2023-01-26
1576,14918,2023-01-10
1577,14919,2023-01-27
1577,14920,2023-01-25
1577,14921,2023-01-20
1577,14922,2023-01-08
1577,14923,2023-01-12
1577,14924,2023-01-12
1577,14925,2023-01-07
1577,14926,2023-01-02
1577,14927,2023-01-02
1578,14928,2023-01-27
1578,14929,2023-01-27
1579,14930,2023-01-08
1579,14931,2023-01-07
1580,14932,2023-01-03
1580,14933,2023-01-12
1580,14934,2023-01-31
1580,14935,2023-01-07
1580,14936,2023-01-16
1581,14937,2023-01-27
1581,14938,2023-01-08
1582,14939,2023-01-27
1582,14940,2023-01-13
1582,14941,2023-01-30
1582,14942,2023-01-09
1582,14943,2023-01-11
1582,14944,2023-01-14
1582,14945,2023-01-14
1582,14946,2023-01-28
1582,14947,2023-01-03
1582,14948,2023-01-24
1582,14949,2023-01-23
1582,14950,2023-01-23
1582,14951,2023-01-04
1582,14952,2023-01-25
1582,14953,2023-01-07
1582,14954,2023-01-02
1582,14955,2023-01-01
1582,14956,2023-01-21
1582,14957,2023-01-21
1582,14958,2023-01-13
1582,14959,2023-01-18
1582,14960,2023-01-29
1582,14961,2023-01-05
1582,14962,2023-01-07
1582,14963,2023-01-17
1582,14964,2023-01-08
1582,14965,2023-01-29
1582,14966,2023-01-29
1582,14967,2023-01-06
1582,14968,2023-01-01
1582,14969,2023-01-07
1582,14970,2023-01-22
1582,14971,2023-01-15
1582,14972,2023-01-08
1582,14973,2023-01-10
1583,14974,2023-01-24
1583,14975,2023-01-23
1583,14976,2023-01-07
1584,14977,2023-01-07
1584,14978,2023-01-10
1585,14979,2023-01-29
1585,14980,2023-01-07
1585,14981,2023-01-06
1586,14982,2023-01-15
1586,14983,2023-01-29
1586,14984,2023-01-29
1586,14985,2023-01-22
1587,14986,2023-01-25
1587,14987,2023-01-26
1587,14988,2023-01-26
1587,14989,2023-01-31
1587,14990,2023-01-19
1587,14991,2023-01-07
1587,14992,2023-01-19
1588,14993,2023-01-13
1588,14994,2023-01-12
1589,14995,2023-01-05
1589,14996,2023-01-14
1589,14997,2023-01-01
1589,14998,2023-01-12
1590,14999,2023-01-25
1590,15000,2023-01-27
1590,15001,2023-01-09
1590,15002,2023-01-15
1590,15003,2023-01-02
1591,15004,2023-01-14
1591,15005,2023-01-08
1591,15006,2023-01-29
1591,15007,2023-01-24
1592,15008,2023-01-27
1593,15009,2023-01-24
1593,15010,2023-01-04
1593,15011,2023-01-01
1593,15012,2023-01-14
1593,15013,2023-01-30
1593,15014,2023-01-03
1593,15015,2023-01-03
1593,15016,2023-01-21
1593,15017,2023-01-25
1593,15018,2023-01-01
1593,15019,2023-01-02
1593,15020,2023-01-27
1593,15021,2023-01-31
1593,15022,2023-01-07
1593,15023,2023-01-29
1593,15024,2023-01-29
1593,15025,2023-01-29
1593,15026,2023-01-06
1593,15027,2023-01-07
1593,15028,2023-01-29
1593,15029,2023-01-08
1593,15030,2023-01-25
1593,15031,2023-01-13
1594,15032,2023-01-28
1594,15033,2023-01-30
1594,15034,2023-01-23
1595,15035,2023-01-01
1596,15036,2023-01-31
1597,15037,2023-01-14
1597,15038,2023-01-11
1598,15039,2023-01-31
1599,15040,2023-01-01
1600,15041,2023-01-13
1600,15042,2023-01-13
1601,15043,2023-01-28
1602,15044,2023-01-01
1602,15045,2023-01-01
1602,15046,2023-01-02
1603,15047,2023-01-17
1604,15048,2023-01-20
1604,15049,2023-01-19
1604,15050,2023-01-29
1604,15051,2023-01-19
1605,15052,2023-01-28
1606,15053,2023-01-11
1606,15054,2023-01-25
1606,15055,2023-01-15
1607,15056,2023-01-30
1607,15057,2023-01-05
1607,15058,2023-01-31
1607,15059,2023-01-09
1607,15060,2023-01-09
1607,15061,2023-01-21
1607,15062,2023-01-10
1608,15063,2023-01-06
1609,15064,2023-01-21
1610,15065,2023-01-30
1610,15066,2023-01-10
1610,15067,2023-01-10
1611,15068,2023-01-28
1612,15069,2023-01-29
1612,15070,2023-01-29
1612,15071,2023-01-02
1612,15072,2023-01-02
1613,15073,2023-01-22
1614,15074,2023-01-21
1614,15075,2023-01-28
1614,15076,2023-01-21
1614,15077,2023-01-26
1615,15078,2023-01-11
1615,15079,2023-01-07
1615,15080,2023-01-05
1615,15081,2023-01-27
1615,15082,2023-01-27
1616,15083,2023-01-30
1616,15084,2023-01-30
1616,15085,2023-01-25
1616,15086,2023-01-24
1616,15087,2023-01-18
1616,15088,2023-01-17
1616,15089,2023-01-29
1617,15090,2023-01-30
1617,15091,2023-01-17
1617,15092,2023-01-19
1617,15093,2023-01-24
1618,15094,2023-01-30
1618,15095,2023-01-30
1618,15096,2023-01-30
1619,15097,2023-01-23
1620,15098,2023-01-08
1620,15099,2023-01-27
1620,15100,2023-01-21
1620,15101,2023-01-17
1621,15102,2023-01-04
1622,15103,2023-01-23
1622,15104,2023-01-23
1622,15105,2023-01-24
1622,15106,2023-01-26
1623,15107,2023-01-30
1623,15108,2023-01-11
1623,15109,2023-01-27
1623,15110,2023-01-05
1623,15111,2023-01-31
1624,15112,2023-01-08
1624,15113,2023-01-22
1624,15114,2023-01-04
1624,15115,2023-01-22
1624,15116,2023-01-22
1625,15117,2023-01-12
1626,15118,2023-01-23
1626,15119,2023-01-01
1626,15120,2023-01-07
1626,15121,2023-01-29
1627,15122,2023-01-05
1627,15123,2023-01-17
1628,15124,2023-01-04
1629,15125,2023-01-11
1629,15126,2023-01-08
1629,15127,2023-01-23
1629,15128,2023-01-01
1629,15129,2023-01-21
1629,15130,2023-01-31
1629,15131,2023-01-31
1629,15132,2023-01-29
1629,15133,2023-01-21
1629,15134,2023-01-29
1630,15135,2023-01-31
1630,15136,2023-01-07
1631,15137,2023-01-13
1631,15138,2023-01-30
1631,15139,2023-01-05
1631,15140,2023-01-03
1631,15141,2023-01-23
1631,15142,2023-01-29
1631,15143,2023-01-07
1631,15144,2023-01-08
1631,15145,2023-01-28
1631,15146,2023-01-06
1632,15147,2023-01-14
1632,15148,2023-01-02
1633,15149,2023-01-22
1634,15150,2023-01-14
1634,15151,2023-01-28
1634,15152,2023-01-18
1634,15153,2023-01-07
1634,15154,2023-01-24
1635,15155,2023-01-13
1635,15156,2023-01-15
1635,15157,2023-01-03
1635,15158,2023-01-05
1635,15159,2023-01-11
1635,15160,2023-01-31
1635,15161,2023-01-07
1636,15162,2023-01-11
1636,15163,2023-01-25
1636,15164,2023-01-18
1637,15165,2023-01-27
1637,15166,2023-01-09
1637,15167,2023-01-21
1637,15168,2023-01-21
1637,15169,2023-01-26
1637,15170,2023-01-07
1637,15171,2023-01-06
1638,15172,2023-01-21
1639,15173,2023-01-15
1639,15174,2023-01-06
1639,15175,2023-01-23
1640,15176,2023-01-30
1640,15177,2023-01-25
1640,15178,2023-01-06
1640,15179,2023-01-27
1640,15180,2023-01-12
1640,15181,2023-01-11
1640,15182,2023-01-05
1640,15183,2023-01-17
1640,15184,2023-01-08
1640,15185,2023-01-20
1641,15186,2023-01-13
1641,15187,2023-01-11
1641,15188,2023-01-05
1641,15189,2023-01-05
1641,15190,2023-01-03
1641,15191,2023-01-12
1641,15192,2023-01-26
1641,15193,2023-01-15
1641,15194,2023-01-07
1641,15195,2023-01-24
1641,15196,2023-01-13
1642,15197,2023-01-23
1642,15198,2023-01-01
1642,15199,2023-01-30
1642,15200,2023-01-07
1642,15201,2023-01-08
1642,15202,2023-01-29
1643,15203,2023-01-12
1643,15204,2023-01-09
1643,15205,2023-01-20
1644,15206,2023-01-31
1644,15207,2023-01-23
1644,15208,2023-01-25
1644,15209,2023-01-09
1644,15210,2023-01-09
1644,15211,2023-01-21
1645,15212,2023-01-30
1645,15213,2023-01-31
1645,15214,2023-01-08
1646,15215,2023-01-01
1646,15216,2023-01-07
1646,15217,2023-01-01
1647,15218,2023-01-06
1647,15219,2023-01-02
1648,15220,2023-01-28
1648,15221,2023-01-04
1648,15222,2023-01-14
1648,15223,2023-01-05
1648,15224,2023-01-05
1648,15225,2023-01-05
1648,15226,2023-01-07
1648,15227,2023-01-07
1648,15228,2023-01-10
1648,15229,2023-01-29
1649,15230,2023-01-21
1649,15231,2023-01-26
1650,15232,2023-01-24
1650,15233,2023-01-24
1650,15234,2023-01-31
1650,15235,2023-01-16
1650,15236,2023-01-26
1650,15237,2023-01-16
1651,15238,2023-01-04
1652,15239,2023-01-13
1652,15240,2023-01-11
1652,15241,2023-01-28
1652,15242,2023-01-05
1652,15243,2023-01-25
1652,15244,2023-01-15
1652,15245,2023-01-17
1652,15246,2023-01-23
1652,15247,2023-01-16
1652,15248,2023-01-20
1652,15249,2023-01-09
1652,15250,2023-01-12
1652,15251,2023-01-05
1652,15252,2023-01-31
1652,15253,2023-01-07
1652,15254,2023-01-29
1652,15255,2023-01-28
1652,15256,2023-01-24
1652,15257,2023-01-10
1652,15258,2023-01-13
1652,15259,2023-01-02
1653,15260,2023-01-08
1654,15261,2023-01-05
1654,15262,2023-01-15
1654,15263,2023-01-10
1655,15264,2023-01-18
1656,15265,2023-01-13
1656,15266,2023-01-06
1656,15267,2023-01-08
1657,15268,2023-01-28
1657,15269,2023-01-12
1657,15270,2023-01-05
1657,15271,2023-01-08
1658,15272,2023-01-27
1658,15273,2023-01-29
1658,15274,2023-01-29
1658,15275,2023-01-27
1659,15276,2023-01-11
1659,15277,2023-01-07
1659,15278,2023-01-08
1660,15279,2023-01-13
1660,15280,2023-01-04
1660,15281,2023-01-20
1660,15282,2023-01-31
1660,15283,2023-01-10
1660,15284,2023-01-28
1661,15285,2023-01-25
1661,15286,2023-01-16
1662,15287,2023-01-01
1663,15288,2023-01-14
1663,15289,2023-01-23
1663,15290,2023-01-18
1663,15291,2023-01-08
1663,15292,2023-01-24
1664,15293,2023-01-14
1664,15294,2023-01-10
1665,15295,2023-01-29
1665,15296,2023-01-14
1665,15297,2023-01-20
1665,15298,2023-01-30
1665,15299,2023-01-31
1665,15300,2023-01-31
1665,15301,2023-01-20
1665,15302,2023-01-17
1665,15303,2023-01-10
1665,15304,2023-01-02
1666,15305,2023-01-26
1666,15306,2023-01-31
1666,15307,2023-01-29
1667,15308,2023-01-27
1667,15309,2023-01-16
1668,15310,2023-01-20
1668,15311,2023-01-12
1668,15312,2023-01-09
1668,15313,2023-01-21
1668,15314,2023-01-31
1668,15315,2023-01-29
1668,15316,2023-01-15
1669,15317,2023-01-05
1669,15318,2023-01-19
1670,15319,2023-01-24
1670,15320,2023-01-23
1670,15321,2023-01-29
1670,15322,2023-01-28
1670,15323,2023-01-28
1670,15324,2023-01-02
1670,15325,2023-01-24
1671,15326,2023-01-20
1671,15327,2023-01-20
1671,15328,2023-01-06
1671,15329,2023-01-27
1672,15330,2023-01-03
1672,15331,2023-01-08
1673,15332,2023-01-24
1673,15333,2023-01-14
1673,15334,2023-01-17
1673,15335,2023-01-08
1673,15336,2023-01-09
1673,15337,2023-01-21
1673,15338,2023-01-21
1674,15339,2023-01-15
1675,15340,2023-01-15
1676,15341,2023-01-11
1677,15342,2023-01-19
1678,15343,2023-01-06
1678,15344,2023-01-02
1678,15345,2023-01-18
1679,15346,2023-01-11
1679,15347,2023-01-23
1679,15348,2023-01-05
1679,15349,2023-01-31
1679,15350,2023-01-11
1680,15351,2023-01-08
1681,15352,2023-01-24
1681,15353,2023-01-16
1681,15354,2023-01-05
1681,15355,2023-01-24
1682,15356,2023-01-06
1683,15357,2023-01-01
1684,15358,2023-01-03
1684,15359,2023-01-07
1685,15360,2023-01-08
1685,15361,2023-01-06
1685,15362,2023-01-24
1686,15363,2023-01-29
1686,15364,2023-01-22
1687,15365,2023-01-14
1687,15366,2023-01-25
1687,15367,2023-01-12
1687,15368,2023-01-19
1688,15369,2023-01-19
1688,15370,2023-01-05
1688,15371,2023-01-28
1688,15372,2023-01-28
1689,15373,2023-01-14
1689,15374,2023-01-31
1689,15375,2023-01-12
1689,15376,2023-01-16
1689,15377,2023-01-09
1689,15378,2023-01-26
1689,15379,2023-01-17
1689,15380,2023-01-08
1689,15381,2023-01-01
1689,15382,2023-01-07
1689,15383,2023-01-10
1689,15384,2023-01-13
1689,15385,2023-01-27
1690,15386,2023-01-13
1691,15387,2023-01-27
1692,15388,2023-01-13
1692,15389,2023-01-11
1692,15390,2023-01-19
1693,15391,2023-01-07
1694,15392,2023-01-30
1694,15393,2023-01-12
1694,15394,2023-01-12
1694,15395,2023-01-26
1694,15396,2023-01-28
1694,15397,2023-01-13
1695,15398,2023-01-15
1695,15399,2023-01-24
1695,15400,2023-01-03
1695,15401,2023-01-08
1695,15402,2023-01-19
1695,15403,2023-01-19
1695,15404,2023-01-19
1695,15405,2023-01-19
1696,15406,2023-01-04
1696,15407,2023-01-27
1696,15408,2023-01-24
1696,15409,2023-01-17
1696,15410,2023-01-29
1696,15411,2023-01-06
1696,15412,2023-01-21
1696,15413,2023-01-01
1696,15414,2023-01-01
1696,15415,2023-01-15
1696,15416,2023-01-24
1697,15417,2023-01-13
1697,15418,2023-01-11
1697,15419,2023-01-15
1697,15420,2023-01-25
1697,15421,2023-01-28
1697,15422,2023-01-24
1697,15423,2023-01-03
1697,15424,2023-01-03
1697,15425,2023-01-17
1697,15426,2023-01-20
1697,15427,2023-01-12
1697,15428,2023-01-21
1697,15429,2023-01-26
1697,15430,2023-01-18
1697,15431,2023-01-05
1697,15432,2023-01-18
1697,15433,2023-01-18
1697,15434,2023-01-17
1697,15435,2023-01-11
1697,15436,2023-01-10
1697,15437,2023-01-13
1697,15438,2023-01-27
1698,15439,2023-01-25
1698,15440,2023-01-28
1698,15441,2023-01-06
1698,15442,2023-01-08
1698,15443,2023-01-08
1698,15444,2023-01-18
1699,15445,2023-01-21
1699,15446,2023-01-15
1700,15447,2023-01-08
1700,15448,2023-01-01
1700,15449,2023-01-01
1700,15450,2023-01-16
1701,15451,2023-01-03
1702,15452,2023-01-26
1702,15453,2023-01-10
1702,15454,2023-01-19
1702,15455,2023-01-19
1703,15456,2023-01-13
1703,15457,2023-01-14
1703,15458,2023-01-06
1703,15459,2023-01-19
1703,15460,2023-01-24
1703,15461,2023-01-08
1703,15462,2023-01-02
1703,15463,2023-01-21
1703,15464,2023-01-02
1703,15465,2023-01-21
1703,15466,2023-01-21
1703,15467,2023-01-29
1703,15468,2023-01-07
1703,15469,2023-01-10
1703,15470,2023-01-24
1703,15471,2023-01-21
1704,15472,2023-01-21
1705,15473,2023-01-28
1705,15474,2023-01-28
1705,15475,2023-01-22
1705,15476,2023-01-12
1705,15477,2023-01-26
1706,15478,2023-01-09
1706,15479,2023-01-12
1707,15480,2023-01-05
1708,15481,2023-01-13
1708,15482,2023-01-06
1709,15483,2023-01-23
1710,15484,2023-01-13
1710,15485,2023-01-14
1710,15486,2023-01-15
1710,15487,2023-01-15
1710,15488,2023-01-28
1710,15489,2023-01-06
1710,15490,2023-01-06
1710,15491,2023-01-04
1710,15492,2023-01-04
1710,15493,2023-01-05
1710,15494,2023-01-24
1710,15495,2023-01-23
1710,15496,2023-01-23
1710,15497,2023-01-22
1710,15498,2023-01-25
1710,15499,2023-01-20
1710,15500,2023-01-16
1710,15501,2023-01-09
1710,15502,2023-01-26
1710,15503,2023-01-26
1710,15504,2023-01-05
1710,15505,2023-01-18
1710,15506,2023-01-26
1710,15507,2023-01-17
1710,15508,2023-01-28
1710,15509,2023-01-01
1710,15510,2023-01-01
1710,15511,2023-01-29
1710,15512,2023-01-22
1710,15513,2023-01-15
1710,15514,2023-01-10
1710,15515,2023-01-10
1710,15516,2023-01-27
1710,15517,2023-01-27
1710,15518,2023-01-02
1710,15519,2023-01-02
1711,15520,2023-01-08
1711,15521,2023-01-23
1711,15522,2023-01-27
1712,15523,2023-01-25
1712,15524,2023-01-25
1712,15525,2023-01-14
1712,15526,2023-01-08
1712,15527,2023-01-07
1712,15528,2023-01-17
1713,15529,2023-01-11
1713,15530,2023-01-14
1713,15531,2023-01-15
1713,15532,2023-01-06
1713,15533,2023-01-20
1713,15534,2023-01-20
1713,15535,2023-01-16
1713,15536,2023-01-09
1713,15537,2023-01-31
1713,15538,2023-01-07
1713,15539,2023-01-18
1713,15540,2023-01-19
1713,15541,2023-01-27
