mem_no,ord_no,ord_dt
512,11164,2023-02-27
512,11165,2023-03-08
512,11166,2023-01-31
512,11167,2023-01-27
512,11168,2023-02-20
224,11169,2023-03-12
224,11170,2023-01-28
452,11171,2023-01-11
683,11172,2023-01-24
310,11173,2023-02-16
310,11174,2023-01-23
310,11175,2023-03-15
310,11176,2023-01-23
933,11177,2023-01-23
418,11178,2023-02-25
418,11179,2023-03-10
418,11180,2023-02-18
418,11181,2023-01-07
418,11182,2023-01-07
418,11183,2023-01-29
418,11184,2023-01-27
253,11185,2023-02-10
253,11186,2023-01-15
253,11187,2023-01-29
212,11188,2023-01-07
33,11189,2023-01-08
33,11190,2023-03-04
33,11191,2023-01-04
33,11192,2023-03-04
33,11193,2023-01-05
479,11194,2023-03-08
479,11195,2023-01-06
479,11196,2023-03-19
657,11197,2023-03-11
657,11198,2023-01-14
685,11199,2023-03-23
685,11200,2023-02-11
685,11201,2023-01-13
685,11202,2023-03-31
170,11203,2023-02-09
170,11204,2023-01-31
170,11205,2023-02-19
170,11206,2023-02-25
170,11207,2023-03-02
170,11208,2023-01-26
170,11209,2023-01-26
170,11210,2023-02-07
909,11211,2023-03-06
909,11212,2023-03-06
909,11213,2023-03-06
909,11214,2023-03-06
909,11215,2023-01-15
390,11216,2023-01-01
528,11217,2023-01-10
797,11218,2023-01-01
797,11219,2023-01-01
833,11220,2023-02-25
833,11221,2023-01-13
833,11222,2023-03-20
406,11223,2023-01-18
406,11224,2023-01-13
406,11225,2023-01-08
122,11226,2023-03-03
122,11227,2023-03-14
122,11228,2023-03-08
122,11229,2023-03-05
122,11230,2023-01-14
122,11231,2023-02-07
122,11232,2023-01-12
122,11233,2023-02-20
122,11234,2023-01-25
122,11235,2023-02-02
122,11236,2023-01-13
122,11237,2023-02-10
122,11238,2023-02-02
122,11239,2023-02-06
122,11240,2023-02-19
793,11241,2023-02-21
793,11242,2023-01-15
793,11243,2023-01-15
793,11244,2023-01-15
882,11245,2023-01-20
882,11246,2023-01-08
882,11247,2023-01-12
882,11248,2023-02-14
631,11249,2023-01-27
468,11250,2023-03-08
468,11251,2023-01-23
148,11252,2023-02-04
148,11253,2023-01-28
826,11254,2023-02-18
826,11255,2023-03-29
826,11256,2023-01-26
271,11257,2023-02-23
271,11258,2023-03-25
271,11259,2023-01-14
271,11260,2023-03-04
271,11261,2023-03-11
271,11262,2023-02-22
271,11263,2023-02-18
50,11264,2023-02-24
50,11265,2023-02-18
50,11266,2023-01-12
649,11267,2023-01-05
621,11268,2023-03-01
621,11269,2023-01-28
621,11270,2023-02-02
621,11271,2023-01-28
621,11272,2023-03-01
65,11273,2023-02-12
65,11274,2023-03-26
65,11275,2023-03-20
65,11276,2023-01-13
65,11277,2023-02-12
99,11278,2023-02-09
99,11279,2023-01-03
99,11280,2023-01-12
746,11281,2023-01-26
746,11282,2023-01-26
746,11283,2023-01-12
746,11284,2023-01-26
30,11285,2023-02-27
30,11286,2023-01-11
37,11287,2023-03-04
37,11288,2023-01-29
37,11289,2023-01-26
215,11290,2023-01-16
215,11291,2023-01-13
537,11292,2023-01-30
744,11293,2023-01-13
571,11294,2023-02-03
571,11295,2023-03-05
571,11296,2023-01-14
698,11297,2023-01-23
52,11298,2023-01-19
52,11299,2023-03-11
52,11300,2023-01-25
52,11301,2023-01-19
983,11302,2023-01-30
983,11303,2023-01-07
983,11304,2023-02-25
983,11305,2023-01-26
983,11306,2023-01-27
983,11307,2023-01-20
983,11308,2023-01-06
983,11309,2023-01-21
983,11310,2023-02-13
983,11311,2023-01-24
983,11312,2023-01-30
983,11313,2023-02-11
983,11314,2023-01-05
983,11315,2023-01-16
983,11316,2023-03-30
983,11317,2023-01-12
983,11318,2023-03-23
983,11319,2023-01-08
983,11320,2023-01-14
983,11321,2023-03-14
557,11322,2023-01-27
555,11323,2023-01-14
282,11324,2023-01-28
282,11325,2023-01-23
282,11326,2023-02-11
282,11327,2023-01-24
282,11328,2023-01-08
282,11329,2023-03-19
211,11330,2023-02-25
211,11331,2023-02-01
211,11332,2023-01-18
211,11333,2023-01-25
921,11334,2023-01-17
921,11335,2023-03-27
921,11336,2023-02-02
921,11337,2023-02-08
921,11338,2023-02-15
921,11339,2023-02-07
921,11340,2023-01-05
921,11341,2023-02-27
921,11342,2023-03-18
921,11343,2023-03-10
921,11344,2023-01-28
921,11345,2023-01-03
921,11346,2023-01-25
921,11347,2023-02-10
921,11348,2023-01-20
921,11349,2023-02-22
921,11350,2023-02-23
921,11351,2023-01-12
414,11352,2023-01-28
414,11353,2023-01-13
414,11354,2023-01-13
414,11355,2023-01-13
414,11356,2023-02-10
316,11357,2023-01-21
410,11358,2023-02-25
410,11359,2023-01-20
604,11360,2023-01-22
604,11361,2023-02-18
604,11362,2023-02-24
604,11363,2023-01-08
604,11364,2023-01-10
364,11365,2023-01-06
364,11366,2023-03-13
113,11367,2023-01-15
113,11368,2023-02-27
113,11369,2023-01-13
113,11370,2023-01-21
231,11371,2023-01-20
666,11372,2023-01-25
666,11373,2023-01-25
666,11374,2023-01-25
734,11375,2023-01-15
815,11376,2023-01-01
245,11377,2023-02-21
245,11378,2023-01-27
245,11379,2023-02-09
245,11380,2023-02-17
245,11381,2023-03-30
245,11382,2023-02-28
532,11383,2023-01-01
472,11384,2023-01-16
533,11385,2023-01-17
533,11386,2023-01-19
483,11387,2023-03-14
483,11388,2023-01-28
483,11389,2023-03-18
483,11390,2023-03-18
483,11391,2023-02-07
446,11392,2023-01-10
937,11393,2023-01-02
937,11394,2023-03-18
429,11395,2023-01-21
429,11396,2023-03-20
40,11397,2023-03-03
40,11398,2023-01-12
40,11399,2023-01-31
40,11400,2023-01-02
40,11401,2023-02-15
766,11402,2023-03-27
766,11403,2023-01-22
766,11404,2023-01-27
766,11405,2023-01-15
766,11406,2023-03-31
766,11407,2023-02-03
766,11408,2023-02-11
766,11409,2023-02-15
766,11410,2023-03-16
766,11411,2023-01-08
766,11412,2023-01-31
766,11413,2023-01-05
766,11414,2023-01-23
766,11415,2023-03-24
766,11416,2023-01-15
584,11417,2023-02-12
584,11418,2023-01-20
584,11419,2023-02-05
584,11420,2023-01-19
584,11421,2023-02-08
584,11422,2023-01-21
584,11423,2023-01-18
584,11424,2023-03-05
584,11425,2023-02-06
584,11426,2023-02-21
584,11427,2023-03-19
584,11428,2023-03-19
584,11429,2023-01-26
584,11430,2023-01-25
584,11431,2023-01-18
584,11432,2023-02-08
584,11433,2023-03-23
584,11434,2023-02-15
584,11435,2023-02-12
584,11436,2023-01-18
584,11437,2023-03-18
584,11438,2023-02-12
584,11439,2023-01-24
584,11440,2023-01-24
177,11441,2023-01-24
349,11442,2023-01-11
612,11443,2023-01-30
674,11444,2023-01-18
674,11445,2023-02-11
991,11446,2023-03-27
991,11447,2023-02-23
991,11448,2023-03-12
991,11449,2023-02-17
991,11450,2023-01-22
991,11451,2023-02-24
991,11452,2023-03-06
991,11453,2023-01-11
991,11454,2023-03-02
991,11455,2023-02-27
991,11456,2023-03-24
991,11457,2023-03-28
991,11458,2023-02-28
760,11459,2023-01-02
66,11460,2023-01-07
463,11461,2023-01-17
463,11462,2023-01-21
312,11463,2023-02-12
312,11464,2023-01-14
312,11465,2023-01-25
312,11466,2023-02-24
629,11467,2023-01-22
592,11468,2023-02-12
592,11469,2023-02-11
592,11470,2023-01-22
592,11471,2023-02-11
592,11472,2023-01-22
592,11473,2023-02-11
592,11474,2023-01-22
592,11475,2023-01-21
586,11476,2023-01-17
586,11477,2023-02-24
586,11478,2023-02-01
586,11479,2023-02-08
586,11480,2023-01-17
586,11481,2023-01-03
568,11482,2023-01-06
568,11483,2023-01-02
992,11484,2023-01-29
992,11485,2023-03-17
992,11486,2023-02-20
992,11487,2023-01-13
443,11488,2023-01-23
523,11489,2023-03-11
523,11490,2023-01-15
832,11491,2023-01-03
832,11492,2023-02-06
832,11493,2023-03-18
832,11494,2023-03-28
832,11495,2023-01-27
832,11496,2023-03-20
204,11497,2023-01-12
809,11498,2023-01-28
225,11499,2023-03-04
225,11500,2023-02-01
225,11501,2023-02-27
225,11502,2023-03-02
225,11503,2023-01-24
225,11504,2023-02-07
225,11505,2023-03-19
225,11506,2023-03-19
225,11507,2023-03-12
225,11508,2023-03-23
225,11509,2023-01-22
290,11510,2023-02-05
290,11511,2023-01-25
290,11512,2023-01-21
290,11513,2023-02-13
290,11514,2023-02-15
290,11515,2023-02-18
290,11516,2023-02-06
290,11517,2023-01-29
290,11518,2023-02-05
290,11519,2023-01-21
290,11520,2023-01-21
939,11521,2023-01-31
939,11522,2023-02-24
939,11523,2023-01-29
939,11524,2023-02-12
939,11525,2023-02-03
939,11526,2023-01-15
939,11527,2023-01-03
939,11528,2023-02-07
939,11529,2023-02-17
939,11530,2023-01-18
436,11531,2023-02-18
436,11532,2023-01-27
436,11533,2023-02-14
295,11534,2023-03-14
295,11535,2023-02-23
295,11536,2023-03-09
295,11537,2023-03-04
295,11538,2023-01-10
816,11539,2023-01-28
816,11540,2023-02-23
816,11541,2023-02-11
540,11542,2023-01-28
728,11543,2023-01-18
932,11544,2023-01-10
133,11545,2023-02-03
133,11546,2023-01-23
133,11547,2023-02-10
304,11548,2023-02-03
304,11549,2023-02-02
304,11550,2023-01-26
304,11551,2023-01-24
272,11552,2023-02-05
272,11553,2023-03-05
272,11554,2023-01-08
272,11555,2023-01-05
272,11556,2023-01-15
272,11557,2023-03-26
272,11558,2023-01-29
272,11559,2023-02-19
187,11560,2023-01-14
187,11561,2023-01-31
187,11562,2023-03-28
361,11563,2023-03-29
361,11564,2023-03-22
361,11565,2023-01-04
161,11566,2023-02-15
161,11567,2023-01-17
161,11568,2023-01-17
161,11569,2023-03-26
161,11570,2023-03-04
161,11571,2023-03-31
161,11572,2023-01-25
161,11573,2023-02-14
161,11574,2023-03-17
161,11575,2023-03-08
161,11576,2023-01-05
161,11577,2023-02-23
161,11578,2023-03-01
161,11579,2023-01-20
161,11580,2023-02-24
161,11581,2023-01-29
161,11582,2023-02-02
161,11583,2023-03-12
161,11584,2023-03-19
161,11585,2023-03-02
161,11586,2023-02-18
161,11587,2023-01-16
161,11588,2023-01-20
161,11589,2023-02-09
161,11590,2023-02-13
161,11591,2023-02-20
161,11592,2023-01-31
161,11593,2023-03-29
161,11594,2023-01-24
161,11595,2023-01-23
161,11596,2023-02-10
161,11597,2023-01-14
161,11598,2023-03-20
161,11599,2023-02-28
161,11600,2023-01-07
161,11601,2023-01-16
161,11602,2023-01-21
161,11603,2023-01-15
505,11604,2023-01-14
505,11605,2023-03-16
505,11606,2023-01-20
505,11607,2023-01-13
786,11608,2023-02-15
786,11609,2023-01-01
786,11610,2023-01-02
893,11611,2023-03-21
893,11612,2023-02-01
893,11613,2023-03-04
893,11614,2023-01-31
893,11615,2023-03-29
762,11616,2023-01-01
762,11617,2023-01-24
762,11618,2023-01-01
665,11619,2023-01-30
141,11620,2023-01-15
141,11621,2023-01-14
644,11622,2023-01-29
771,11623,2023-01-20
967,11624,2023-01-23
967,11625,2023-01-26
539,11626,2023-01-01
837,11627,2023-03-26
837,11628,2023-02-01
837,11629,2023-02-07
837,11630,2023-02-11
837,11631,2023-02-11
837,11632,2023-03-01
837,11633,2023-02-19
837,11634,2023-02-12
837,11635,2023-02-19
837,11636,2023-01-31
837,11637,2023-02-15
837,11638,2023-01-26
837,11639,2023-03-29
837,11640,2023-03-29
837,11641,2023-03-16
837,11642,2023-03-26
837,11643,2023-02-05
837,11644,2023-01-18
837,11645,2023-01-18
837,11646,2023-03-08
837,11647,2023-03-01
837,11648,2023-02-07
837,11649,2023-02-25
837,11650,2023-02-11
837,11651,2023-02-12
837,11652,2023-02-01
837,11653,2023-03-22
837,11654,2023-02-25
837,11655,2023-01-29
837,11656,2023-03-05
837,11657,2023-03-20
837,11658,2023-02-04
837,11659,2023-02-27
837,11660,2023-02-11
837,11661,2023-02-06
837,11662,2023-02-13
837,11663,2023-02-05
837,11664,2023-03-09
837,11665,2023-02-18
837,11666,2023-02-08
837,11667,2023-03-02
837,11668,2023-02-06
837,11669,2023-02-07
837,11670,2023-01-22
837,11671,2023-01-13
837,11672,2023-01-13
837,11673,2023-02-26
837,11674,2023-02-26
837,11675,2023-03-04
837,11676,2023-03-04
837,11677,2023-02-15
837,11678,2023-01-12
837,11679,2023-02-24
837,11680,2023-01-25
837,11681,2023-01-28
837,11682,2023-03-17
837,11683,2023-01-28
837,11684,2023-03-11
837,11685,2023-02-03
837,11686,2023-02-20
837,11687,2023-01-13
837,11688,2023-01-12
837,11689,2023-02-01
837,11690,2023-01-22
837,11691,2023-02-09
837,11692,2023-01-13
837,11693,2023-03-31
837,11694,2023-03-31
837,11695,2023-03-31
837,11696,2023-03-31
837,11697,2023-01-30
837,11698,2023-03-19
837,11699,2023-01-14
837,11700,2023-01-14
837,11701,2023-01-26
837,11702,2023-02-03
837,11703,2023-01-18
837,11704,2023-01-28
837,11705,2023-01-18
837,11706,2023-01-19
837,11707,2023-02-20
837,11708,2023-03-30
837,11709,2023-01-16
837,11710,2023-03-12
837,11711,2023-02-09
837,11712,2023-01-19
837,11713,2023-02-16
837,11714,2023-02-06
837,11715,2023-01-15
837,11716,2023-02-16
837,11717,2023-01-24
658,11718,2023-03-03
658,11719,2023-01-01
68,11720,2023-02-03
68,11721,2023-03-26
68,11722,2023-01-22
68,11723,2023-01-15
68,11724,2023-01-13
68,11725,2023-02-14
68,11726,2023-02-01
68,11727,2023-01-05
68,11728,2023-03-21
68,11729,2023-01-13
68,11730,2023-01-23
68,11731,2023-02-17
68,11732,2023-01-17
68,11733,2023-01-18
68,11734,2023-03-23
68,11735,2023-02-08
138,11736,2023-01-18
138,11737,2023-03-11
138,11738,2023-03-18
7,11739,2023-01-23
7,11740,2023-03-04
7,11741,2023-02-21
7,11742,2023-02-19
7,11743,2023-01-22
7,11744,2023-01-25
7,11745,2023-01-25
7,11746,2023-01-19
600,11747,2023-03-04
600,11748,2023-02-01
600,11749,2023-01-08
600,11750,2023-02-08
45,11751,2023-03-16
45,11752,2023-03-09
45,11753,2023-01-13
45,11754,2023-03-19
45,11755,2023-01-22
346,11756,2023-01-10
175,11757,2023-01-05
920,11758,2023-01-03
920,11759,2023-01-03
424,11760,2023-01-17
424,11761,2023-03-25
424,11762,2023-01-16
98,11763,2023-03-03
98,11764,2023-02-04
98,11765,2023-01-06
98,11766,2023-02-27
98,11767,2023-03-27
98,11768,2023-03-18
98,11769,2023-02-18
98,11770,2023-01-14
98,11771,2023-02-26
619,11772,2023-01-08
150,11773,2023-02-11
150,11774,2023-01-09
447,11775,2023-02-25
447,11776,2023-01-14
653,11777,2023-01-12
653,11778,2023-03-31
857,11779,2023-01-07
857,11780,2023-02-25
857,11781,2023-01-07
777,11782,2023-02-22
777,11783,2023-01-22
777,11784,2023-02-13
777,11785,2023-03-10
777,11786,2023-01-20
777,11787,2023-03-04
777,11788,2023-02-28
777,11789,2023-03-12
248,11790,2023-01-15
248,11791,2023-03-26
591,11792,2023-01-13
964,11793,2023-01-31
964,11794,2023-03-29
964,11795,2023-03-06
964,11796,2023-01-15
964,11797,2023-02-12
964,11798,2023-01-11
964,11799,2023-01-16
241,11800,2023-01-02
416,11801,2023-02-10
416,11802,2023-02-07
416,11803,2023-03-15
416,11804,2023-02-16
416,11805,2023-01-30
416,11806,2023-02-02
416,11807,2023-02-06
416,11808,2023-01-27
416,11809,2023-02-08
416,11810,2023-02-13
156,11811,2023-01-24
868,11812,2023-01-04
868,11813,2023-01-06
747,11814,2023-01-21
747,11815,2023-02-26
747,11816,2023-03-25
747,11817,2023-03-06
747,11818,2023-01-20
747,11819,2023-03-04
747,11820,2023-01-12
747,11821,2023-02-16
747,11822,2023-01-20
747,11823,2023-01-18
747,11824,2023-02-16
902,11825,2023-02-19
902,11826,2023-01-23
902,11827,2023-01-23
902,11828,2023-01-21
828,11829,2023-01-25
828,11830,2023-02-19
828,11831,2023-03-04
828,11832,2023-02-05
828,11833,2023-03-05
828,11834,2023-03-05
828,11835,2023-01-27
828,11836,2023-02-09
828,11837,2023-01-28
828,11838,2023-02-17
828,11839,2023-03-02
828,11840,2023-02-01
828,11841,2023-01-24
79,11842,2023-02-09
79,11843,2023-02-21
79,11844,2023-01-25
79,11845,2023-01-04
79,11846,2023-03-18
79,11847,2023-03-18
79,11848,2023-01-19
79,11849,2023-03-10
79,11850,2023-02-04
79,11851,2023-01-25
79,11852,2023-02-09
79,11853,2023-01-25
79,11854,2023-02-10
79,11855,2023-02-09
79,11856,2023-01-04
79,11857,2023-01-14
79,11858,2023-02-03
79,11859,2023-02-10
79,11860,2023-02-14
79,11861,2023-02-21
136,11862,2023-01-30
136,11863,2023-01-18
136,11864,2023-01-12
944,11865,2023-01-24
944,11866,2023-01-25
944,11867,2023-03-22
944,11868,2023-02-22
944,11869,2023-02-04
944,11870,2023-01-13
944,11871,2023-03-27
944,11872,2023-01-25
944,11873,2023-02-23
944,11874,2023-02-25
944,11875,2023-03-27
944,11876,2023-03-14
944,11877,2023-01-29
393,11878,2023-01-28
393,11879,2023-01-28
140,11880,2023-01-07
163,11881,2023-01-11
163,11882,2023-03-20
163,11883,2023-03-20
163,11884,2023-02-22
163,11885,2023-01-20
163,11886,2023-03-28
163,11887,2023-03-26
790,11888,2023-01-25
790,11889,2023-01-25
790,11890,2023-02-09
790,11891,2023-02-23
790,11892,2023-01-21
336,11893,2023-02-07
336,11894,2023-01-15
942,11895,2023-03-06
942,11896,2023-02-06
942,11897,2023-02-22
942,11898,2023-01-06
669,11899,2023-01-01
669,11900,2023-01-22
669,11901,2023-01-28
669,11902,2023-01-07
669,11903,2023-01-15
881,11904,2023-01-13
278,11905,2023-01-23
278,11906,2023-01-09
755,11907,2023-01-02
755,11908,2023-01-05
755,11909,2023-01-11
755,11910,2023-01-14
328,11911,2023-01-04
328,11912,2023-01-03
438,11913,2023-01-09
438,11914,2023-02-25
438,11915,2023-01-06
438,11916,2023-01-12
259,11917,2023-01-09
259,11918,2023-01-09
718,11919,2023-01-14
718,11920,2023-01-08
718,11921,2023-02-05
718,11922,2023-03-20
718,11923,2023-01-15
656,11924,2023-01-08
656,11925,2023-01-03
656,11926,2023-01-28
656,11927,2023-01-24
46,11928,2023-01-16
495,11929,2023-02-02
495,11930,2023-01-06
987,11931,2023-01-01
987,11932,2023-01-15
342,11933,2023-02-13
342,11934,2023-01-07
725,11935,2023-02-10
725,11936,2023-02-11
725,11937,2023-02-11
725,11938,2023-01-27
725,11939,2023-01-17
725,11940,2023-01-17
725,11941,2023-01-31
725,11942,2023-02-03
725,11943,2023-02-01
725,11944,2023-02-05
725,11945,2023-03-08
725,11946,2023-03-13
725,11947,2023-03-13
725,11948,2023-03-09
725,11949,2023-02-22
725,11950,2023-02-13
725,11951,2023-01-26
725,11952,2023-02-13
725,11953,2023-01-30
725,11954,2023-03-15
725,11955,2023-03-11
725,11956,2023-02-18
725,11957,2023-01-25
725,11958,2023-02-24
725,11959,2023-01-24
725,11960,2023-01-24
725,11961,2023-03-31
725,11962,2023-01-28
725,11963,2023-02-28
725,11964,2023-02-17
725,11965,2023-02-23
725,11966,2023-02-08
725,11967,2023-02-14
725,11968,2023-01-19
94,11969,2023-01-05
222,11970,2023-01-15
208,11971,2023-02-08
208,11972,2023-03-03
208,11973,2023-01-13
208,11974,2023-01-11
208,11975,2023-03-14
208,11976,2023-02-03
208,11977,2023-01-05
208,11978,2023-01-11
208,11979,2023-01-14
208,11980,2023-02-25
208,11981,2023-02-15
208,11982,2023-01-02
208,11983,2023-01-28
247,11984,2023-01-07
585,11985,2023-01-27
585,11986,2023-02-06
585,11987,2023-02-20
106,11988,2023-01-17
106,11989,2023-02-14
106,11990,2023-01-22
106,11991,2023-01-24
207,11992,2023-01-01
207,11993,2023-03-25
552,11994,2023-01-09
552,11995,2023-03-25
552,11996,2023-02-05
552,11997,2023-03-19
552,11998,2023-01-26
451,11999,2023-02-22
451,12000,2023-01-12
451,12001,2023-01-12
451,12002,2023-01-09
875,12003,2023-01-31
875,12004,2023-01-30
875,12005,2023-03-06
931,12006,2023-02-11
931,12007,2023-01-17
931,12008,2023-02-04
931,12009,2023-01-30
931,12010,2023-01-25
931,12011,2023-03-11
931,12012,2023-02-14
151,12013,2023-01-08
270,12014,2023-02-01
270,12015,2023-01-01
270,12016,2023-01-01
270,12017,2023-01-01
270,12018,2023-01-08
270,12019,2023-01-04
270,12020,2023-01-16
270,12021,2023-01-20
270,12022,2023-01-28
270,12023,2023-01-28
270,12024,2023-01-28
270,12025,2023-01-23
697,12026,2023-02-06
697,12027,2023-01-05
697,12028,2023-03-24
403,12029,2023-02-20
403,12030,2023-03-26
403,12031,2023-01-09
403,12032,2023-01-12
403,12033,2023-01-19
550,12034,2023-01-07
550,12035,2023-01-29
550,12036,2023-01-07
285,12037,2023-02-19
285,12038,2023-01-13
870,12039,2023-03-25
870,12040,2023-01-27
870,12041,2023-03-26
870,12042,2023-03-25
870,12043,2023-01-14
870,12044,2023-03-18
836,12045,2023-02-05
836,12046,2023-01-31
836,12047,2023-01-18
836,12048,2023-02-07
836,12049,2023-01-09
836,12050,2023-01-18
11,12051,2023-01-16
979,12052,2023-01-01
